UWI,FECHA,ACEITE,GAS,AGUA
ON333,01/07/2004,26634,19431,16
TR382,01/07/2004,34692,18778,2442
DS441,01/07/2004,17047,9229,613
TR135,01/07/2004,42786,13925,0
RK301,01/07/2004,64026,71716,590
ON798,01/07/2004,23179,13211,0
TF740,01/07/2004,37778,25933,507
CC627,01/07/2004,23686,21624,1390
DS105,01/07/2004,32066,29211,50
RK128,01/07/2004,24340,13292,251
ON893,01/07/2004,8302,5694,661
CC142,01/07/2004,64029,31746,68
BR254,01/07/2004,12447,9341,0
ON120,01/07/2004,35857,28311,754
ON765,01/07/2004,39780,19914,11
BR836,01/07/2004,22411,19573,0
CC872,01/07/2004,55963,76371,286
TF267,01/07/2004,44551,37682,130
AB838,01/07/2004,41135,9029,134
AB460,01/07/2004,41545,36497,31
BR273,01/07/2004,16970,12374,0
BR772,01/07/2004,36420,6461,201
BR430,01/07/2004,39639,47587,153
YP821,01/07/2004,13325,10785,3951
ON316,01/07/2004,65366,29524,0
TR843,01/07/2004,32192,35215,3225
RK539,01/07/2004,35231,28188,1744
DS698,01/07/2004,71937,64324,1253
ON231,01/07/2004,29224,33846,627
CC669,01/07/2004,27448,5945,1687
CC504,01/07/2004,47052,19565,31
TR455,01/07/2004,63051,23541,3005
ON506,01/07/2004,56190,38529,488
CC766,01/07/2004,26775,21923,29
DS558,01/07/2004,44038,26980,67
ON236,01/07/2004,9903,7083,0
TF695,01/07/2004,49425,44364,41
TF642,01/07/2004,38918,18643,144
TR791,01/07/2004,21497,5600,3682
YP355,01/07/2004,19038,14921,56
YP655,01/07/2004,46188,31329,149
RK153,01/07/2004,51798,58256,42
DS773,01/07/2004,70441,76839,46
YP768,01/07/2004,53507,21963,320
CC565,01/07/2004,11841,11813,13
AB661,01/07/2004,62844,60437,11747
CC398,01/07/2004,22280,19842,5526
CC646,01/07/2004,21280,16461,0
CC849,01/07/2004,54176,50413,11495
DS652,01/07/2004,26814,10539,0
DS607,01/07/2004,47261,31292,87
DS698,01/07/2004,62208,49644,37
YP373,01/07/2004,7337,4926,47
DS780,01/07/2004,22371,14710,215
ON575,01/07/2004,37769,29776,0
TR382,01/07/2004,47939,43702,474
TF850,01/07/2004,15015,14303,253
YP714,01/07/2004,43390,19631,311
AB119,01/07/2004,49228,50080,61
RK738,01/07/2004,34431,26526,23
YP220,01/07/2004,59499,31141,6320
CC154,01/07/2004,19653,11623,2062
AB560,01/07/2004,43128,43385,0
TR455,01/07/2004,35507,43765,4049
BR264,01/07/2004,63808,78919,0
CC252,01/07/2004,37093,47105,32
DS241,01/07/2004,19844,8509,0
YP203,01/07/2004,34447,20654,150
TF172,01/07/2004,51268,38669,25
YP821,01/07/2004,17789,8650,2747
DS773,01/07/2004,83875,74138,119
CC479,01/07/2004,36019,29825,5950
TF267,01/07/2004,25378,20081,4873
YP577,01/07/2004,14952,3681,2361
ON804,01/07/2004,56692,69160,964
TR235,01/07/2004,48089,54864,210
YP174,01/07/2004,44379,29909,32
RK375,01/07/2004,35607,15774,10
ON417,01/07/2004,47390,23867,97
TF573,01/07/2004,11387,919,2819
BR832,01/07/2004,51203,74661,13
TF149,01/07/2004,37020,29827,2989
YP412,01/07/2004,33552,36673,519
TR694,01/07/2004,36104,26352,97
TF445,01/07/2004,44558,14111,0
YP181,01/07/2004,44070,26864,45
CC479,01/07/2004,32958,5680,5350
AB456,01/07/2004,28664,34154,0
TR762,01/07/2004,45813,8192,0
CC310,01/07/2004,34900,36917,0
TF719,01/07/2004,68688,50953,926
ON820,01/07/2004,34602,16269,9575
TF277,01/07/2004,35233,14079,7
DS780,01/07/2004,14056,12838,12
RK403,01/07/2004,30474,11951,0
TF339,01/07/2004,48823,44904,32
TR753,01/07/2004,43627,8717,21
TR758,01/07/2004,33047,36338,247
DS161,01/07/2004,61447,33885,121
CC782,01/07/2004,43420,21040,165
CC636,01/07/2004,25738,2833,539
BR835,01/07/2004,31330,10010,3771
DS241,01/07/2004,44781,25433,179
AB344,01/07/2004,9002,7802,0
TF585,01/07/2004,59020,25166,251
TR843,01/07/2004,33176,29275,3233
RK403,01/07/2004,30070,9249,0
YP785,01/07/2004,50255,60222,7400
ON231,01/07/2004,28847,31140,3199
TF222,01/07/2004,36589,38145,956
TR729,01/07/2004,50149,14338,5801
ON804,01/07/2004,41123,42029,778
TR729,01/07/2004,45763,22611,0
TF381,01/07/2004,38519,13249,393
YP647,01/07/2004,38028,65909,2644
BR273,01/07/2004,14308,16399,0
DS416,01/07/2004,11451,8369,17814
TF695,01/07/2004,47127,40152,2850
RK171,01/07/2004,32877,24716,545
AB456,01/07/2004,36689,34899,0
AB119,01/07/2004,45780,45569,57
AB517,01/07/2004,36392,42160,14
ON575,01/07/2004,32598,16661,10724
RK747,01/07/2004,34557,20564,60
ON397,01/07/2004,30897,31847,6707
AB388,01/07/2004,42573,42205,99
TR444,01/07/2004,21548,13468,41
TF770,01/07/2004,24108,14407,179
TF407,01/07/2004,52170,41802,317
TF611,01/07/2004,27963,30813,49
YP203,01/07/2004,51175,32838,0
TF445,01/07/2004,37308,10833,2822
AB424,01/07/2004,26935,10851,70
AB759,01/07/2004,34191,12614,1310
TF740,01/07/2004,18937,13897,55
TR507,01/07/2004,17879,10225,169
DS689,01/07/2004,40668,32097,27
YP570,01/07/2004,29765,6117,1182
BR710,01/07/2004,33486,20785,242
YP467,01/07/2004,56190,53672,15540
RK114,01/07/2004,71984,60807,4263
CC865,01/07/2004,76872,75483,90
YP549,01/07/2004,79242,63663,0
TR387,01/07/2004,52897,27413,17
TR797,01/07/2004,29794,17956,0
TR724,01/07/2004,25988,14684,21
DS582,01/07/2004,22552,14271,10527
DS887,01/07/2004,43853,12909,96
CC782,01/07/2004,42134,23235,0
ON463,01/07/2004,39010,37686,0
CC504,01/07/2004,44877,26756,21592
CC627,01/07/2004,13733,7042,395
ON308,01/07/2004,30752,26105,0
AB735,01/07/2004,49926,44819,3055
TF719,01/07/2004,48511,30663,62
TR811,01/07/2004,33512,23317,0
BR601,01/07/2004,12678,2650,2107
CC435,01/07/2004,2777,352,4581
CC482,01/07/2004,28216,17093,232
TF222,01/07/2004,55468,37528,3035
TF143,01/08/2004,34076,38755,43
DS241,01/08/2004,28820,9485,0
YP203,01/08/2004,47673,38476,0
TR382,01/08/2004,34392,29362,312
CC398,01/08/2004,39438,33055,5064
DS689,01/08/2004,33651,27898,22
CC627,01/08/2004,61743,45484,2470
ON316,01/08/2004,41902,19694,0
ON506,01/08/2004,45074,46052,112
BR710,01/08/2004,45080,23041,129
TF740,01/08/2004,57357,43909,3000
YP181,01/08/2004,2138,1496,657
DS780,01/08/2004,27637,29866,18
CC565,01/08/2004,72516,42845,147
TR135,01/08/2004,34433,13036,0
TR694,01/08/2004,41215,32954,89
YP768,01/08/2004,42217,26610,235
ON308,01/08/2004,47556,24035,0
AB344,01/08/2004,14320,19972,0
DS378,01/08/2004,47514,40500,2691
TF381,01/08/2004,41004,14316,398
TR811,01/08/2004,32980,29893,0
TR791,01/08/2004,23928,9612,2676
TF222,01/08/2004,33936,38214,603
ON417,01/08/2004,41411,25618,41
RK539,01/08/2004,30600,27008,2288
YP655,01/08/2004,45789,27602,6960
YP174,01/08/2004,50345,30838,99
YP693,01/08/2004,41013,33288,0
TF445,01/08/2004,52687,15260,3338
BR836,01/08/2004,21877,19240,0
AB119,01/08/2004,62346,62574,70
TF573,01/08/2004,3174,464,724
TR762,01/08/2004,55619,11984,0
TF267,01/08/2004,28979,21008,3927
RK738,01/08/2004,21636,17614,0
TF695,01/08/2004,66255,47445,3809
RK114,01/08/2004,50667,43605,7381
ON804,01/08/2004,58865,54870,749
TR235,01/08/2004,54368,39166,145
ON120,01/08/2004,66755,46606,0
CC479,01/08/2004,11909,2349,988
CC865,01/08/2004,60673,37227,892
TF719,01/08/2004,47422,46885,52
YP552,01/08/2004,34785,18612,478
TF277,01/08/2004,46315,20146,53
ON231,01/08/2004,38391,32237,3585
TR382,01/08/2004,27503,28365,3776
TR455,01/08/2004,51035,25773,2320
AB759,01/08/2004,28470,23456,1782
ON236,01/08/2004,68466,42470,1479
TR400,01/08/2004,52561,17749,105
YP203,01/08/2004,43649,25153,209
DS887,01/08/2004,44605,12291,85
TR444,01/08/2004,40586,25877,60
RK450,01/08/2004,49175,35422,31
TF770,01/08/2004,49996,31841,370
BR763,01/08/2004,47124,28464,0
TF172,01/08/2004,61479,72240,32
RK747,01/08/2004,42781,26242,3
ON397,01/08/2004,38348,24425,1135
ON333,01/08/2004,40426,11350,123
RK128,01/08/2004,44314,20667,1467
RK171,01/08/2004,42328,21683,463
YP570,01/08/2004,39216,6069,924
YP655,01/08/2004,28276,11278,0
AB559,01/08/2004,66862,43991,279
TR507,01/08/2004,83355,35384,425
DS884,01/08/2004,34179,17311,798
DS105,01/08/2004,11940,16297,7
RK113,01/08/2004,37171,15364,1790
CC782,01/08/2004,32522,20157,949
BR430,01/08/2004,43685,53881,60
DS780,01/08/2004,44768,29943,530
TF277,01/08/2004,64888,41842,147
CC782,01/08/2004,12665,10995,24
TF695,01/08/2004,65532,45793,78
AB295,01/08/2004,57439,48596,0
DS582,01/08/2004,20067,17263,10893
YP471,01/08/2004,18806,11427,0
CC310,01/08/2004,40386,34899,0
DS698,01/08/2004,26698,35805,109
ON231,01/08/2004,34941,33218,1557
ON804,01/08/2004,60092,68224,57
ON506,01/08/2004,60417,90618,2330
BR477,01/08/2004,32112,22312,0
TF585,01/08/2004,24502,8970,99
AB824,01/08/2004,49103,35456,0
TR235,01/08/2004,50506,41604,942
TF222,01/08/2004,47493,38231,5066
TR758,01/08/2004,33414,25935,202
AB517,01/08/2004,50154,52826,217
RK539,01/08/2004,47637,45664,1977
CC504,01/08/2004,39628,19100,20
AB838,01/08/2004,43165,11965,127
CC669,01/08/2004,21744,4495,1258
TF407,01/08/2004,43029,37673,72
TF850,01/08/2004,13360,13575,261
DS698,01/08/2004,54013,46229,481
TF533,01/08/2004,37691,44575,600
TR724,01/08/2004,48450,20425,27
TR331,01/08/2004,20106,15948,0
BR601,01/08/2004,34314,22166,4021
YP373,01/08/2004,40016,37558,1197
ON848,01/08/2004,82137,55113,2225
AB424,01/08/2004,35509,32636,0
TR843,01/08/2004,50253,44942,5506
ON463,01/08/2004,45473,40769,0
RK794,01/08/2004,45574,39065,0
CC504,01/08/2004,40394,29679,11854
BR772,01/08/2004,33002,4554,0
TR797,01/08/2004,34598,36212,0
TF770,01/08/2004,51168,34666,78
CC891,01/08/2004,31597,22307,3519
ON333,01/08/2004,51349,48437,29
RK153,01/08/2004,45929,54952,32
CC627,01/08/2004,37546,27213,868
AB517,01/08/2004,25542,22294,1372
TR455,01/08/2004,35449,25946,68
TR729,01/08/2004,43079,12224,3837
TF740,01/08/2004,40436,38620,25
ON848,01/08/2004,37452,20473,40
DS378,01/08/2004,31876,27445,3123
YP647,01/08/2004,44541,71330,2006
CC252,01/08/2004,45163,42733,30
ON120,01/08/2004,30051,7120,223
DS773,01/08/2004,53026,73797,203
DS773,01/08/2004,54899,67217,72
TF149,01/08/2004,69255,54989,3502
AB456,01/08/2004,15155,12391,15
YP577,01/08/2004,22028,5307,1480
ON575,01/08/2004,54118,31788,0
BR264,01/08/2004,53683,44225,0
TR516,01/08/2004,19794,15750,234
RK301,01/08/2004,64976,79872,172
YP181,01/08/2004,41227,28769,46
BR832,01/08/2004,32753,43185,0
ON798,01/08/2004,34437,32563,0
TR843,01/08/2004,31525,32099,2456
RK789,01/08/2004,35000,9143,0
DS607,01/08/2004,40935,31945,76
CC766,01/08/2004,45013,34403,30
BR273,01/08/2004,20960,23206,22
RK153,01/08/2004,56310,45611,27
YP714,01/08/2004,23061,13014,66
CC479,01/08/2004,11817,8642,1939
RK403,01/08/2004,40876,12105,0
ON575,01/08/2004,36373,20223,13817
RK301,01/08/2004,82678,69408,2588
DS441,01/08/2004,35971,15983,799
DS241,01/08/2004,49770,43308,224
BR554,01/08/2004,38559,34811,14
AB257,01/08/2004,28824,6658,4619
CC636,01/08/2004,15061,1894,208
ON820,01/08/2004,42293,20875,6813
BR763,01/08/2004,22044,15948,2950
DS263,01/08/2004,41312,29203,62
RK403,01/08/2004,32066,4973,15
CC154,01/08/2004,30813,15978,3378
TR387,01/08/2004,22894,13856,0
CC495,01/08/2004,14507,5810,0
DS546,01/08/2004,48950,25003,56
BR554,01/08/2004,57767,69639,26234
CC849,01/08/2004,46828,62173,16797
RK450,01/08/2004,27996,25700,2460
TR753,01/08/2004,39388,9498,22
RK514,01/08/2004,32786,16164,171
TF267,01/08/2004,29109,22038,38
ON765,01/08/2004,38107,15944,0
YP355,01/08/2004,33707,27191,67
AB456,01/08/2004,12727,10315,0
AB388,01/08/2004,38551,37810,80
CC142,01/08/2004,54751,46613,77
YP220,01/08/2004,59002,27696,5954
CC482,01/08/2004,46740,31938,819
YP785,01/08/2004,56154,47871,15658
TF149,01/08/2004,51853,41820,554
TR729,01/08/2004,38902,9920,4332
TF719,01/08/2004,62259,56952,826
AB424,01/08/2004,29661,12400,0
AB661,01/08/2004,73699,59116,12497
DS558,01/08/2004,35812,20386,59
ON463,01/08/2004,28706,16530,198
CC142,01/08/2004,43516,29780,917
CC565,01/08/2004,20421,24831,25
DS161,01/08/2004,48087,22969,173
RK375,01/08/2004,41005,18929,8
AB560,01/08/2004,34255,35568,0
AB119,01/08/2004,50645,40608,5211
YP467,01/08/2004,64567,53581,10866
AB460,01/08/2004,25939,21362,12
AB735,01/08/2004,49763,59844,2761
DS161,01/08/2004,44102,21709,0
BR159,01/08/2004,35483,23637,28
TF642,01/08/2004,39897,19429,136
DS652,01/08/2004,28878,13653,0
TR701,01/08/2004,42113,51221,5779
BR835,01/08/2004,29544,8341,3093
CC374,01/08/2004,56901,21379,0
CC435,01/08/2004,3370,388,5501
CC883,01/08/2004,27661,38718,2829
BR254,01/08/2004,17777,9868,0
CC872,01/08/2004,22295,25497,127
AB295,01/08/2004,55096,36362,0
DS416,01/08/2004,21025,13920,20570
TF339,01/08/2004,97461,75009,0
YP220,01/08/2004,50074,30762,5558
BR264,01/08/2004,61823,66644,72
YP549,01/08/2004,22997,22966,18
CC646,01/08/2004,32454,21612,0
TF611,01/08/2004,8539,6875,5
ON397,01/08/2004,36380,36851,6148
BR273,01/08/2004,14509,11363,0
CC669,01/08/2004,60706,21613,9044
YP549,01/08/2004,49927,37419,0
YP174,01/08/2004,59743,28004,3938
YP412,01/08/2004,29225,23333,0
TF445,01/08/2004,43996,14045,0
DS441,01/08/2004,32288,24033,132
RK375,01/09/2004,17705,4109,13
BR264,01/09/2004,77208,86803,100
BR601,01/09/2004,23902,15017,4523
CC504,01/09/2004,38411,21033,21
TR400,01/09/2004,55361,13471,113
CC669,01/09/2004,12447,4636,10091
DS582,01/09/2004,8382,6489,6030
YP549,01/09/2004,46314,40725,31
YP693,01/09/2004,32235,34665,0
AB119,01/09/2004,42318,30203,1675
CC142,01/09/2004,43258,25229,904
DS378,01/09/2004,31546,32296,3856
AB424,01/09/2004,34860,27883,0
DS607,01/09/2004,40619,26571,93
DS689,01/09/2004,33013,35983,991
RK747,01/09/2004,28495,28164,0
DS161,01/09/2004,56097,19978,180
CC636,01/09/2004,7779,4936,40
YP174,01/09/2004,60338,25944,4156
TF611,01/09/2004,16508,18721,3
AB456,01/09/2004,27768,31538,0
YP220,01/09/2004,58051,37118,8348
TF585,01/09/2004,42725,11514,155
TF222,01/09/2004,27998,35864,642
YP412,01/09/2004,31187,42700,40
AB559,01/09/2004,58931,44395,220
RK450,01/09/2004,72499,56142,5899
BR772,01/09/2004,31602,4626,0
DS773,01/09/2004,43392,63603,157
TF770,01/09/2004,43832,34945,361
BR273,01/09/2004,23155,31860,23
YP549,01/09/2004,62095,55574,0
CC865,01/09/2004,85336,56382,2572
TR444,01/09/2004,36382,22726,47
AB460,01/09/2004,56119,39598,39
ON316,01/09/2004,51761,38939,0
DS698,01/09/2004,50957,51139,501
AB838,01/09/2004,34576,8673,129
CC891,01/09/2004,33320,10746,4265
BR159,01/09/2004,39937,26594,23
TF172,01/09/2004,99047,94695,0
ON804,01/09/2004,61940,57914,679
TR331,01/09/2004,16760,18143,16
YP714,01/09/2004,42786,14940,86
DS161,01/09/2004,45679,19683,0
AB517,01/09/2004,26369,35489,1624
YP552,01/09/2004,26797,11466,830
AB759,01/09/2004,46945,23892,4030
DS652,01/09/2004,26281,9196,0
DS441,01/09/2004,33272,10491,977
YP203,01/09/2004,56072,28410,0
BR835,01/09/2004,39580,7422,2654
ON397,01/09/2004,44993,29304,1134
CC627,01/09/2004,70627,48029,3028
AB295,01/09/2004,51460,31776,0
TF770,01/09/2004,48045,26367,0
DS887,01/09/2004,39142,11869,82
TR235,01/09/2004,69584,38950,1546
CC849,01/09/2004,42579,23545,5656
DS241,01/09/2004,71432,51504,261
RK114,01/09/2004,54343,63859,10083
CC482,01/09/2004,37112,31424,869
YP355,01/09/2004,46131,30938,95
TR382,01/09/2004,32455,33529,4723
TR455,01/09/2004,34256,25465,140
RK301,01/09/2004,76122,60990,2852
RK301,01/09/2004,66634,79475,235
YP577,01/09/2004,27099,5921,2665
AB456,01/09/2004,44495,37154,155
DS234,01/09/2004,5010,3195,956
RK403,01/09/2004,40978,12320,0
TF149,01/09/2004,49592,60553,4755
DS558,01/09/2004,33508,21932,43
ON848,01/09/2004,76330,46189,2369
DS546,01/09/2004,35957,28923,48
CC883,01/09/2004,28671,32223,3211
BR763,01/09/2004,45648,24400,0
AB735,01/09/2004,59770,44640,2122
AB344,01/09/2004,17791,16258,25
CC252,01/09/2004,40344,45690,25
YP174,01/09/2004,49471,25141,144
DS150,01/09/2004,4897,3636,20
ON397,01/09/2004,39482,28905,6964
TF740,01/09/2004,60065,32730,2246
RK789,01/09/2004,49762,44611,161
CC565,01/09/2004,58924,48561,141
DS884,01/09/2004,14293,6890,420
RK539,01/09/2004,43442,36867,1668
CC435,01/09/2004,3523,431,4193
ON575,01/09/2004,70946,35935,21355
RK539,01/09/2004,42022,37844,3207
RK450,01/09/2004,43325,44356,24
ON506,01/09/2004,61372,47516,1192
TF533,01/09/2004,39064,41032,633
TR382,01/09/2004,60070,42587,382
BR477,01/09/2004,30685,22271,0
BR264,01/09/2004,63127,59048,0
YP467,01/09/2004,34393,14706,3480
YP220,01/09/2004,66714,32191,6190
DS698,01/09/2004,51691,56265,723
RK738,01/09/2004,30760,28293,0
TF277,01/09/2004,41171,21194,77
TF740,01/09/2004,38984,23326,22
RK171,01/09/2004,36602,20678,359
CC142,01/09/2004,54495,37003,92
TR135,01/09/2004,33929,15514,17
CC310,01/09/2004,31599,28700,22
YP373,01/09/2004,38438,29159,1146
TR762,01/09/2004,18504,3414,0
CC782,01/09/2004,51490,29228,1345
ON236,01/09/2004,48094,35931,1427
CC627,01/09/2004,51109,28452,1084
BR836,01/09/2004,17577,13932,0
TR387,01/09/2004,48651,28085,186
DS241,01/09/2004,30987,10935,0
TF407,01/09/2004,40138,33446,798
TF267,01/09/2004,33106,22149,4623
YP203,01/09/2004,46256,26917,268
TR729,01/09/2004,45776,12001,5092
DS780,01/09/2004,30748,22813,22
YP655,01/09/2004,47344,24391,9859
YP181,01/09/2004,2719,1858,774
TF445,01/09/2004,41672,14434,0
TF267,01/09/2004,41591,37428,42
CC766,01/09/2004,54454,28885,33
ON120,01/09/2004,47594,26098,384
TR724,01/09/2004,42343,25847,27
TF850,01/09/2004,20415,17014,276
TF149,01/09/2004,48152,29580,589
TF339,01/09/2004,68874,58972,0
CC872,01/09/2004,46485,64172,295
YP655,01/09/2004,28245,9730,0
YP647,01/09/2004,28823,35335,949
DS263,01/09/2004,45855,29591,59
BR832,01/09/2004,56891,87270,0
TF381,01/09/2004,32378,12022,301
ON231,01/09/2004,66216,46185,3075
YP471,01/09/2004,25472,13883,290
TR753,01/09/2004,35489,10411,23
ON848,01/09/2004,35192,20535,45
BR273,01/09/2004,24972,19425,0
CC495,01/09/2004,13323,10948,22
ON333,01/09/2004,39195,10842,102
ON231,01/09/2004,57178,48218,4234
YP373,01/09/2004,773,621,5
RK128,01/09/2004,40211,23540,2721
TF222,01/09/2004,42300,51012,4502
TF642,01/09/2004,41200,16901,101
AB661,01/09/2004,53762,42150,14006
DS496,01/09/2004,18314,10678,0
ON506,01/09/2004,43839,34692,120
DS496,01/09/2004,19037,9989,0
TR729,01/09/2004,44811,11189,4732
AB257,01/09/2004,18250,6063,2823
YP181,01/09/2004,40621,35228,50
AB119,01/09/2004,65711,45413,85
BR554,01/09/2004,41057,36696,18961
AB560,01/09/2004,47181,46955,0
CC565,01/09/2004,20167,21719,39
DS780,01/09/2004,38730,31784,447
AB388,01/09/2004,35346,41091,157
BR710,01/09/2004,41158,13862,45
DS378,01/09/2004,57036,55826,3239
ON575,01/09/2004,56011,48793,0
DS773,01/09/2004,73302,76855,73
TF695,01/09/2004,48436,56154,72
TR235,01/09/2004,75359,45862,202
TR694,01/09/2004,36522,27408,90
CC646,01/09/2004,33777,19837,0
BR430,01/09/2004,38379,40904,54
TR455,01/09/2004,52428,22757,3895
RK794,01/09/2004,35479,39152,28
ON463,01/09/2004,28665,33708,0
RK514,01/09/2004,25335,5750,89
AB424,01/09/2004,33414,14870,0
DS441,01/09/2004,40274,19828,146
TR811,01/09/2004,45362,26277,0
YP768,01/09/2004,53483,21962,332
ON308,01/09/2004,51762,30208,0
TR791,01/09/2004,24983,10839,3589
ON417,01/09/2004,23782,24326,212
CC154,01/09/2004,31248,20786,4067
ON765,01/09/2004,28296,15295,128
CC374,01/09/2004,43585,19705,0
CC669,01/09/2004,47407,25885,8999
CC398,01/09/2004,22333,28564,5075
RK403,01/09/2004,27288,6977,15
TR843,01/09/2004,33495,31910,3801
ON820,01/09/2004,33842,15853,9853
AB295,01/09/2004,67009,57033,0
DS416,01/09/2004,20869,12078,10383
RK153,01/09/2004,49917,45194,33
RK113,01/09/2004,34722,7604,1571
YP570,01/09/2004,29251,5142,895
TF695,01/09/2004,59607,55323,4279
BR763,01/09/2004,21835,13299,3345
RK153,01/09/2004,29973,29225,74
BR254,01/09/2004,25540,14564,17
TR507,01/09/2004,69781,27809,348
AB517,01/09/2004,41807,36944,56
ON463,01/09/2004,20471,10495,117
TF719,01/09/2004,47402,38648,48
ON333,01/09/2004,50770,30791,49
TF445,01/09/2004,58234,14755,3466
ON798,01/09/2004,47944,25821,0
TR797,01/09/2004,29831,22834,22
TF143,01/09/2004,44343,27902,55
TF719,01/09/2004,53515,60845,1029
BR554,01/09/2004,35838,27318,16
ON120,01/09/2004,58769,57407,0
TF277,01/09/2004,58753,35448,183
CC782,01/09/2004,36815,40486,280
DS105,01/09/2004,36164,33580,27
TR843,01/09/2004,50232,49535,4604
AB824,01/09/2004,21651,21418,0
TR516,01/09/2004,15237,8879,83
CC504,01/09/2004,43114,29721,9412
YP785,01/09/2004,37707,39947,19273
TR758,01/09/2004,34575,25342,275
ON804,01/09/2004,56534,55613,135
TF573,01/09/2004,8120,4456,2628
TR382,01/10/2004,45632,25569,361
BR772,01/10/2004,49110,6617,35
TR507,01/10/2004,41692,35449,133
RK153,01/10/2004,57651,48401,98
TF533,01/10/2004,48358,36769,574
DS546,01/10/2004,39103,29762,73
TR797,01/10/2004,35834,31201,22
CC782,01/10/2004,49479,30083,243
YP655,01/10/2004,25907,12112,0
DS241,01/10/2004,73419,45872,245
DS150,01/10/2004,36046,31200,43
CC142,01/10/2004,41317,22224,65
TF339,01/10/2004,87497,66479,0
CC142,01/10/2004,22351,11468,684
AB295,01/10/2004,37057,25597,0
TF770,01/10/2004,38655,29631,0
BR254,01/10/2004,24957,8741,12
TF695,01/10/2004,52021,62328,7363
TR235,01/10/2004,60878,33743,185
BR763,01/10/2004,34825,19049,0
AB119,01/10/2004,36930,27298,32
